,geo_id,geoidsl,geoidsc,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
11,40131,40131,40131,7287.0,25170.0,1985.0,807.0,888.0,746.0,316.0,516.0,751.0,977.0,571.0,1179.0,248.0,86988.0,42949.0,44039.0,38.6,,,,,,,,,,32457.0,56176.0,25272.0,35226.0,2769.0,556.0,715.0,588.0,25.8,25458.0,87.0,17677.0,6524.0,4425.0,2303.0,1904.0,218.0,0.0,2099.0,826.0,709.0,3758.0,5667.0,5706.0,3757.0,5417.0,2954.0,1044810.0,1139.0,1277.0,1446.0,2022.0,2173.0,1336.0,2082.0,1816.0,918.0,3200.0,4247.0,4850.0,2795.0,1067.0,1208.0,881.0,775.0,95300.0,145000.0,205700.0,20462.0,32457.0,6999.0,28737.0,234.0,561.0,378.0,593.0,179.0,439.0,50.0,3847.0,3669.0,3911.0,1633.0,2687.0,3317.0,3140.0,2238.0,896.0,818.0,740.0,1564.0,2348.0,2444.0,2431.0,3179.0,3306.0,3281.0,2719.0,829.0,1616.0,925.0,1407.0,1025.0,790.0,668.0,581.0,3046.0,2754.0,3688.0,1782.0,1214.0,189.0,549.0,1436.0,2649.0,2130.0,2697.0,3643.0,3625.0,3218.0,2372.0,1207.0,1636.0,1001.0,1058.0,1410.0,917.0,857.0,961.0,66506.0,219.0,12660.0,664.0,4514.0,2595.0,2548.0,983.0,962.0,5880.0,,,,,,,5270.0,4205.0,9351.0,11500.0,22652.0,2925.0,,,,,,8700.0,2354.0,572.0,2418.0,2767.0,8335.0,1814.0,1020.0,7403.0,2330.0,1220.0,4200.0,3801.0,3577.0,1762.0,44.0,3181.0,0.392,3499.0,,18489.0,3437.0,5592.0,6002.0,4829.0,23584.0,4211.0,6240.0,1356.0,2295.0,970.0,350.0,373.0,3412.0,2995.0,11751.0,0.0,14663.0,687.0,1056.0,1299.0,14663.0,4474.0,6683.0,10492.0,4907.0,7229.0,14328.0,6663.0,45330.0,86482.0,86203.0,84086.0,7548.0,10492.0,19351.0,,,,5030.0,9351.0,15732.0,4405.0,2880.0,9916.0,56930.0,,,,,,,,,,68356.0,14137.0,42492.0,822.0,3124.0,7676.0,2010
12,22079,22079,22079,16720.0,30406.0,1977.0,1458.0,5667.0,1402.0,1276.0,822.0,1259.0,1613.0,1313.0,1162.0,288.0,131779.0,63576.0,68203.0,37.5,,,,,,,,,,47126.0,40377.0,22312.0,55777.0,8651.0,517.0,23.0,471.0,38.7,30866.0,115.0,16181.0,9722.0,5082.0,2520.0,1855.0,163.0,544.0,4640.0,270.0,270.0,9711.0,8117.0,7420.0,3467.0,4789.0,1428.0,1085635.0,4170.0,5202.0,3290.0,3579.0,2440.0,1614.0,2898.0,2930.0,2305.0,3228.0,4582.0,5287.0,2777.0,1271.0,981.0,572.0,666.0,72700.0,120200.0,190600.0,20475.0,47126.0,16260.0,38954.0,1129.0,1905.0,1914.0,2806.0,1039.0,648.0,463.0,6788.0,4698.0,3585.0,2804.0,4622.0,5102.0,4203.0,3340.0,1360.0,1341.0,876.0,2396.0,4094.0,3782.0,3596.0,5280.0,4039.0,4286.0,3720.0,1473.0,2406.0,1343.0,1619.0,1795.0,1241.0,773.0,889.0,4333.0,5030.0,4721.0,2493.0,2116.0,996.0,762.0,1846.0,4370.0,4215.0,5011.0,3541.0,5073.0,4744.0,5163.0,1439.0,1527.0,1436.0,1366.0,3021.0,1735.0,1859.0,1406.0,83547.0,42846.0,1027.0,1493.0,6654.0,835.0,1463.0,1025.0,1661.0,10563.0,,,1988.0,2034.0,,,5980.0,5197.0,11295.0,12281.0,33844.0,13530.0,,,,,,,,1767.0,2432.0,3079.0,17537.0,2382.0,542.0,3777.0,2811.0,3781.0,5965.0,4259.0,1994.0,1039.0,0.0,1069.0,0.493,4290.0,9843.0,30480.0,7249.0,9753.0,7405.0,6815.0,34458.0,5532.0,15493.0,694.0,2081.0,1016.0,1932.0,1277.0,5185.0,3739.0,15924.0,202.0,18407.0,1250.0,3952.0,934.0,18407.0,5138.0,5286.0,12733.0,9801.0,19766.0,17186.0,5153.0,67759.0,123349.0,,127362.0,24926.0,12733.0,24684.0,,,,5111.0,11295.0,25313.0,4230.0,2917.0,15343.0,86242.0,,,,,,,,,,103768.0,33455.0,44739.0,3672.0,7536.0,13595.0,2010
13,30063,30063,30063,17280.0,27292.0,1980.0,1016.0,4195.0,1784.0,1140.0,1601.0,2033.0,1610.0,2317.0,645.0,80.0,109494.0,55732.0,53762.0,34.8,,,,,,,,,,44572.0,45596.0,24450.0,50153.0,5581.0,827.0,692.0,657.0,33.2,28151.0,0.0,19726.0,,,,,,,,,,14305.0,11094.0,6857.0,1969.0,3690.0,757.0,949860.0,2734.0,3526.0,2944.0,2796.0,2500.0,3019.0,1781.0,2774.0,1805.0,4694.0,3551.0,6017.0,3138.0,1266.0,1161.0,866.0,744.0,176200.0,238800.0,334800.0,20786.0,44572.0,16421.0,30064.0,2500.0,3148.0,3068.0,1936.0,1701.0,1088.0,973.0,5675.0,3385.0,7205.0,5946.0,3138.0,3178.0,3035.0,2061.0,2154.0,897.0,1026.0,3823.0,4977.0,4444.0,4024.0,2776.0,3399.0,3798.0,4174.0,1238.0,1878.0,939.0,1105.0,1343.0,935.0,452.0,938.0,3098.0,2920.0,2510.0,1577.0,1925.0,1769.0,1298.0,2952.0,4544.0,3654.0,2326.0,3570.0,3671.0,3939.0,4399.0,1028.0,1874.0,758.0,1565.0,1180.0,842.0,993.0,1370.0,102404.0,536.0,2897.0,822.0,9175.0,667.0,250.0,745.0,1230.0,6501.0,,,,,,,6736.0,6659.0,17804.0,24970.0,21517.0,3647.0,1168.0,45947.0,4795.0,0.0,41152.0,14767.0,8085.0,1036.0,7233.0,3750.0,15895.0,3108.0,2617.0,1890.0,2056.0,2241.0,8252.0,5359.0,2309.0,1189.0,86.0,3860.0,0.44,11522.0,2483.0,16116.0,4819.0,4838.0,4455.0,5210.0,32387.0,12121.0,3991.0,754.0,3353.0,2700.0,88.0,429.0,3637.0,3526.0,14487.0,314.0,20647.0,1367.0,2754.0,1552.0,20647.0,4944.0,3396.0,16277.0,11671.0,11506.0,18352.0,8100.0,59713.0,107139.0,108813.0,105379.0,15163.0,16277.0,22700.0,3181.0,3384.0,56103.0,6451.0,17804.0,13028.0,3727.0,6887.0,12522.0,72133.0,,,,,,,,,,91615.0,30943.0,44526.0,679.0,4017.0,11137.0,2010
14,42019,42019,42019,21546.0,51020.0,1975.0,1854.0,4125.0,1410.0,1269.0,1408.0,1414.0,2017.0,1867.0,2091.0,515.0,184059.0,90887.0,93172.0,41.3,,,,,,,,,,72566.0,54256.0,27341.0,78210.0,5644.0,1117.0,1415.0,579.0,30.5,54596.0,389.0,34208.0,11941.0,9233.0,6312.0,2726.0,135.0,60.0,2708.0,475.0,475.0,11861.0,10072.0,11631.0,4476.0,9291.0,8502.0,2252115.0,3689.0,3520.0,3087.0,4211.0,4619.0,3794.0,3159.0,3496.0,3448.0,6244.0,7641.0,10044.0,7316.0,3417.0,3146.0,1735.0,719.0,101900.0,163600.0,255500.0,43137.0,72566.0,17970.0,55175.0,5174.0,1855.0,2267.0,1856.0,1689.0,1258.0,1796.0,7140.0,4499.0,7515.0,13469.0,5164.0,5624.0,6422.0,4012.0,2593.0,1777.0,1573.0,2297.0,4540.0,4951.0,6422.0,5690.0,7393.0,7775.0,7172.0,2382.0,2771.0,1733.0,2391.0,2945.0,2197.0,1669.0,1394.0,4852.0,5552.0,5745.0,3670.0,3019.0,974.0,1586.0,2920.0,4187.0,4917.0,6031.0,6502.0,7420.0,7477.0,6630.0,2424.0,3245.0,1677.0,2520.0,3238.0,2703.0,2973.0,2910.0,177832.0,1706.0,133.0,1883.0,9137.0,3094.0,4272.0,3902.0,2735.0,15465.0,,,,,,,14655.0,11978.0,23670.0,32007.0,41041.0,7112.0,985.0,78173.0,5180.0,0.0,72993.0,18381.0,2158.0,1026.0,8046.0,5649.0,19203.0,4719.0,1373.0,11914.0,2607.0,2943.0,12458.0,8778.0,5195.0,4282.0,87.0,4607.0,0.415,13384.0,5493.0,47321.0,6434.0,8947.0,9364.0,11155.0,47915.0,10480.0,7484.0,2200.0,5726.0,2665.0,116.0,651.0,10698.0,5437.0,27493.0,17.0,30970.0,1277.0,3907.0,819.0,30970.0,8450.0,12177.0,21725.0,14871.0,21520.0,30456.0,12076.0,97929.0,178483.0,182447.0,178479.0,15775.0,21725.0,34420.0,2626.0,3680.0,86215.0,12312.0,23670.0,43591.0,6911.0,10150.0,15197.0,126279.0,,,,,,,,,,150700.0,36177.0,89007.0,3340.0,8989.0,12970.0,2010
15,28089,28089,28089,11125.0,25549.0,1993.0,870.0,2181.0,1002.0,664.0,517.0,1752.0,1344.0,853.0,1742.0,0.0,95552.0,45787.0,49765.0,35.8,,,,,,,,,,36674.0,55362.0,30099.0,38646.0,1972.0,,,698.0,28.1,25749.0,418.0,17058.0,8264.0,5844.0,2868.0,2791.0,185.0,0.0,2420.0,626.0,547.0,5786.0,8633.0,7578.0,6060.0,6392.0,2417.0,1030690.0,2343.0,1838.0,1797.0,2478.0,1632.0,2093.0,1700.0,1514.0,1512.0,1978.0,4714.0,4579.0,2586.0,1447.0,1701.0,2762.0,864.0,110900.0,187300.0,314200.0,19384.0,36674.0,10925.0,28401.0,592.0,150.0,1558.0,3127.0,926.0,541.0,1147.0,2204.0,4951.0,6593.0,523.0,3754.0,3349.0,3717.0,2186.0,1346.0,934.0,478.0,923.0,3316.0,3222.0,2978.0,3183.0,3595.0,3275.0,2775.0,950.0,1617.0,627.0,1037.0,1030.0,701.0,446.0,348.0,3202.0,2697.0,4345.0,2174.0,1079.0,703.0,143.0,2250.0,3419.0,3568.0,2958.0,3820.0,3842.0,3847.0,3567.0,647.0,1678.0,1088.0,479.0,1397.0,693.0,880.0,1289.0,53618.0,36701.0,0.0,2103.0,3775.0,1202.0,851.0,1268.0,354.0,5491.0,,,2070.0,1552.0,,,4531.0,3615.0,15554.0,24846.0,25424.0,6552.0,,,,,,7173.0,3068.0,595.0,3836.0,2799.0,14319.0,3431.0,1114.0,2879.0,1615.0,3183.0,4929.0,4249.0,1734.0,1644.0,219.0,2283.0,0.485,12124.0,885.0,12257.0,3929.0,4957.0,5734.0,6079.0,27441.0,5065.0,5313.0,244.0,2825.0,2533.0,562.0,841.0,2398.0,2809.0,12212.0,100.0,22030.0,45.0,1525.0,3225.0,22030.0,3502.0,3770.0,10021.0,7004.0,9778.0,16107.0,6981.0,52257.0,94874.0,93826.0,91153.0,11424.0,10021.0,17024.0,,,,3017.0,15554.0,9987.0,2438.0,7276.0,11569.0,62272.0,,,,,,,,,,74488.0,21283.0,41265.0,1749.0,3312.0,6690.0,2010
16,45077,45077,45077,15687.0,27734.0,1988.0,1690.0,4075.0,1031.0,795.0,1293.0,1654.0,1217.0,1197.0,1561.0,65.0,119217.0,59414.0,59803.0,35.4,,,,,,,,,,43421.0,39280.0,19338.0,51285.0,7864.0,2163.0,525.0,512.0,32.9,28843.0,269.0,17121.0,8135.0,5139.0,3169.0,1970.0,0.0,0.0,2996.0,174.0,174.0,7442.0,6204.0,6530.0,2528.0,6313.0,3362.0,1088695.0,3666.0,3378.0,3086.0,3602.0,2645.0,3583.0,2089.0,2323.0,2681.0,3712.0,3886.0,4270.0,2267.0,1188.0,508.0,537.0,707.0,74800.0,126900.0,189200.0,20833.0,43421.0,14578.0,30900.0,560.0,929.0,2300.0,2666.0,2036.0,1353.0,774.0,9767.0,4672.0,5554.0,3106.0,3638.0,3208.0,3449.0,2014.0,3762.0,1530.0,1456.0,4644.0,3881.0,3037.0,3840.0,3357.0,4064.0,3665.0,3458.0,1410.0,2163.0,1009.0,1143.0,1988.0,1270.0,842.0,586.0,3284.0,3014.0,3737.0,2011.0,3388.0,1746.0,1534.0,3163.0,2961.0,3360.0,3980.0,2956.0,3978.0,4106.0,3645.0,1731.0,1860.0,847.0,1564.0,2406.0,1497.0,1464.0,1571.0,106009.0,6962.0,458.0,2407.0,4869.0,2587.0,2133.0,1808.0,410.0,7740.0,,,,,,,7012.0,6137.0,9415.0,12722.0,24355.0,6196.0,,,,,,16877.0,6371.0,512.0,5155.0,4813.0,11173.0,1734.0,438.0,7099.0,1914.0,1924.0,5821.0,3484.0,2567.0,1034.0,159.0,3041.0,0.427,6780.0,6825.0,21983.0,4948.0,5380.0,5270.0,5756.0,39328.0,17281.0,14867.0,1640.0,1647.0,1192.0,928.0,1509.0,4386.0,3458.0,14760.0,18.0,14291.0,422.0,2331.0,4330.0,14291.0,5929.0,8563.0,10228.0,8657.0,14792.0,15430.0,7827.0,57452.0,112787.0,117935.0,115656.0,18393.0,10228.0,20594.0,,,,7277.0,9415.0,17338.0,5358.0,4374.0,7959.0,73639.0,,,,,,,,,,98887.0,34838.0,44468.0,2462.0,6023.0,10305.0,2010
17,40119,40119,40119,13930.0,16414.0,1980.0,1651.0,4053.0,1091.0,827.0,678.0,1523.0,2166.0,1102.0,1897.0,136.0,77448.0,40516.0,36932.0,27.5,,,,,,,,,,30344.0,35488.0,20302.0,34007.0,3663.0,466.0,267.0,520.0,29.7,15220.0,13.0,9696.0,,,,,,,,,,9974.0,7153.0,4335.0,781.0,2262.0,1238.0,619570.0,4046.0,2750.0,1203.0,2512.0,1882.0,2547.0,1429.0,1161.0,895.0,2982.0,2352.0,2773.0,1743.0,752.0,743.0,574.0,649.0,79700.0,137000.0,203000.0,13062.0,30344.0,15124.0,20203.0,869.0,2669.0,961.0,1614.0,2041.0,709.0,1267.0,3674.0,2923.0,5069.0,2689.0,1978.0,2766.0,2020.0,1312.0,1690.0,2218.0,2333.0,4228.0,3670.0,2849.0,1839.0,2137.0,2181.0,2212.0,1592.0,485.0,1309.0,937.0,523.0,721.0,691.0,471.0,354.0,2104.0,1313.0,1989.0,815.0,3278.0,1499.0,973.0,3817.0,3083.0,2010.0,2010.0,1648.0,2184.0,2067.0,1949.0,680.0,998.0,441.0,801.0,1117.0,789.0,724.0,643.0,63898.0,2376.0,3254.0,2314.0,7481.0,209.0,57.0,1290.0,235.0,3447.0,,,,,,,3545.0,3034.0,9320.0,13090.0,14297.0,2676.0,,,,,,12574.0,10363.0,1146.0,3076.0,2231.0,15155.0,1597.0,407.0,2797.0,2663.0,979.0,4631.0,1602.0,1222.0,1117.0,85.0,2180.0,0.479,5819.0,6872.0,9796.0,3702.0,3495.0,3479.0,2666.0,32147.0,16516.0,4157.0,441.0,1138.0,1115.0,255.0,811.0,1787.0,2232.0,7779.0,64.0,15325.0,1145.0,1367.0,4213.0,15325.0,4215.0,2945.0,10198.0,5940.0,11301.0,10908.0,4588.0,34903.0,70378.0,76617.0,75005.0,16344.0,10198.0,14023.0,,,,3377.0,9320.0,7834.0,2964.0,3408.0,7682.0,43115.0,,,,,,,,,,65278.0,28320.0,27340.0,1194.0,2853.0,5222.0,2010
18,36105,36105,36105,11144.0,20455.0,1972.0,1280.0,3702.0,677.0,492.0,932.0,1412.0,743.0,935.0,796.0,614.0,77500.0,40318.0,37182.0,41.8,,,,,,,,,,31599.0,43578.0,23547.0,49216.0,17617.0,436.0,556.0,683.0,33.5,20016.0,330.0,10496.0,4864.0,2127.0,714.0,1146.0,212.0,55.0,2737.0,512.0,512.0,4197.0,5194.0,3377.0,1706.0,4672.0,1772.0,844705.0,2936.0,2840.0,1546.0,2376.0,881.0,2300.0,1947.0,1279.0,981.0,3057.0,2978.0,3876.0,1880.0,860.0,1178.0,684.0,813.0,115100.0,183800.0,278500.0,13323.0,31599.0,11583.0,33353.0,2126.0,2437.0,2239.0,2389.0,586.0,495.0,560.0,5031.0,2153.0,2629.0,8743.0,2672.0,2594.0,2784.0,1726.0,1003.0,378.0,694.0,1294.0,1806.0,2175.0,2974.0,2906.0,3022.0,3517.0,2888.0,1076.0,1346.0,592.0,1298.0,1577.0,1107.0,429.0,460.0,1549.0,2229.0,2511.0,1265.0,894.0,441.0,554.0,1377.0,1995.0,2033.0,1601.0,2794.0,3010.0,3382.0,2939.0,885.0,1650.0,1116.0,1272.0,1136.0,905.0,767.0,877.0,61365.0,7510.0,114.0,1205.0,3347.0,733.0,465.0,693.0,2267.0,5995.0,,,,,557.0,197.0,5091.0,4590.0,,7727.0,17330.0,4837.0,,,,,,9336.0,2363.0,834.0,2765.0,3656.0,7652.0,1837.0,859.0,2431.0,1543.0,1749.0,4401.0,2689.0,1862.0,752.0,100.0,1211.0,0.457,,2877.0,,4767.0,3864.0,4616.0,3939.0,17421.0,3141.0,,1286.0,1413.0,1243.0,1012.0,1173.0,3180.0,2542.0,11849.0,0.0,9684.0,2706.0,4649.0,3772.0,9684.0,4728.0,3850.0,8271.0,6497.0,11696.0,9792.0,4251.0,41999.0,76656.0,77045.0,74992.0,15678.0,8271.0,,,,,5454.0,5178.0,15506.0,2286.0,3819.0,8723.0,53535.0,,,,,,,,,,63161.0,20664.0,28503.0,2385.0,3839.0,6482.0,2010
19,34009,34009,34009,13432.0,29331.0,1974.0,1023.0,2977.0,612.0,733.0,1068.0,1412.0,1173.0,597.0,563.0,68.0,97253.0,47163.0,50090.0,47.8,,,,,,,,,,42763.0,53392.0,33905.0,98373.0,55610.0,1154.0,2532.0,837.0,33.7,32537.0,2338.0,19916.0,4676.0,2919.0,1360.0,1202.0,0.0,357.0,1757.0,805.0,805.0,8417.0,7484.0,4837.0,2521.0,3397.0,2099.0,884800.0,2049.0,2469.0,2874.0,1846.0,2363.0,1891.0,2053.0,1921.0,2164.0,3353.0,3943.0,5084.0,4110.0,2495.0,1793.0,2355.0,1007.0,222500.0,327300.0,492100.0,22817.0,42763.0,10226.0,51325.0,16404.0,10158.0,5316.0,3458.0,2746.0,2576.0,3688.0,2587.0,3139.0,13139.0,15701.0,2329.0,2405.0,2174.0,2165.0,1209.0,603.0,623.0,1596.0,2227.0,2961.0,2225.0,3026.0,3381.0,3740.0,3544.0,1699.0,2065.0,1144.0,1534.0,2430.0,1940.0,1577.0,566.0,1836.0,2658.0,2867.0,1702.0,1202.0,405.0,829.0,942.0,1968.0,2022.0,2561.0,2826.0,3642.0,4498.0,4112.0,1558.0,2231.0,1533.0,2072.0,2576.0,2745.0,1836.0,1469.0,88869.0,4034.0,1618.0,969.0,5097.0,594.0,1103.0,1471.0,981.0,10093.0,,,,,,,6617.0,6946.0,12672.0,14909.0,18136.0,3905.0,,,,,,5742.0,1386.0,428.0,7024.0,3898.0,9769.0,2762.0,357.0,1337.0,2864.0,3425.0,5529.0,3912.0,1359.0,1017.0,44.0,1784.0,0.464,6975.0,1329.0,26663.0,2792.0,5005.0,3495.0,4584.0,18376.0,3022.0,7177.0,781.0,3077.0,1333.0,742.0,696.0,5371.0,2429.0,14429.0,77.0,14995.0,2938.0,3383.0,4105.0,14995.0,4724.0,3259.0,11265.0,9438.0,15705.0,17476.0,4415.0,50286.0,95950.0,96039.0,94296.0,10064.0,11265.0,18221.0,,,,4565.0,12672.0,24277.0,4219.0,5490.0,9437.0,71708.0,,,,,,,,,,82984.0,19703.0,48342.0,549.0,6194.0,7703.0,2010
20,39133,39133,39133,21028.0,40498.0,1975.0,1830.0,6139.0,547.0,1192.0,1204.0,1459.0,2075.0,2438.0,1797.0,392.0,161386.0,79657.0,81729.0,37.7,,,,,,,,,,61526.0,49244.0,23515.0,67476.0,5950.0,1345.0,899.0,612.0,31.9,42453.0,150.0,29553.0,9108.0,5559.0,3585.0,1284.0,372.0,318.0,3549.0,525.0,525.0,9445.0,7896.0,10544.0,7366.0,10552.0,7104.0,1746080.0,5505.0,3514.0,4356.0,2524.0,2607.0,3649.0,2913.0,2630.0,3590.0,6339.0,6174.0,9138.0,2758.0,2535.0,2382.0,912.0,733.0,105800.0,155900.0,227400.0,30317.0,61526.0,19073.0,44541.0,4077.0,1687.0,3120.0,3885.0,3417.0,1309.0,1077.0,4363.0,3723.0,6924.0,10251.0,4041.0,4652.0,5396.0,3628.0,3597.0,1426.0,2281.0,5091.0,4686.0,4107.0,4070.0,5133.0,6077.0,6156.0,5101.0,2391.0,2331.0,1640.0,1989.0,2049.0,2377.0,965.0,473.0,3423.0,4146.0,4704.0,3407.0,4369.0,2774.0,1709.0,3674.0,4855.0,4421.0,4784.0,5330.0,6088.0,6273.0,6220.0,1381.0,2528.0,1279.0,2109.0,2895.0,2385.0,1307.0,1668.0,148402.0,6170.0,314.0,2677.0,8386.0,2826.0,2978.0,2073.0,601.0,12966.0,,,,,,,11425.0,9388.0,16083.0,21701.0,33397.0,9053.0,,,,,,21393.0,7354.0,209.0,8623.0,4384.0,18759.0,3166.0,2198.0,14349.0,3279.0,2466.0,8866.0,5798.0,2605.0,2631.0,157.0,5337.0,0.427,8444.0,6839.0,41070.0,7512.0,7314.0,8218.0,8465.0,50525.0,19587.0,10729.0,1902.0,2775.0,2496.0,459.0,1459.0,9308.0,3657.0,22056.0,49.0,23012.0,659.0,2687.0,1237.0,23012.0,6109.0,13278.0,18473.0,16461.0,18868.0,25859.0,8775.0,81932.0,154432.0,159824.0,156609.0,24749.0,18473.0,26742.0,,,,7405.0,16083.0,37949.0,8280.0,6226.0,11057.0,103068.0,,,,,,,,,,135024.0,47801.0,63870.0,1080.0,7252.0,14631.0,2010
